seed,d,step,mem
42,30,4570000,
42,30,4580000,
42,30,4590000,
42,30,4600000,0.33649998903274536
42,30,4610000,
42,30,4620000,
42,30,4630000,
42,30,4640000,
42,30,4650000,
42,30,4660000,
42,30,4670000,
42,30,4680000,
42,30,4690000,
42,30,4700000,0.3377000093460083
42,30,4710000,
42,30,4720000,
42,30,4730000,
42,30,4740000,
42,30,4750000,
42,30,4760000,
42,30,4770000,
42,30,4780000,
42,30,4790000,
42,30,4800000,0.34290000796318054
42,30,4810000,
42,30,4820000,
42,30,4830000,
42,30,4840000,
42,30,4850000,
42,30,4860000,
42,30,4870000,
42,30,4880000,
42,30,4890000,
42,30,4900000,0.3472000062465668
42,30,4910000,
42,30,4920000,
42,30,4930000,
42,30,4940000,
42,30,4950000,
42,30,4960000,
42,30,4970000,
42,30,4980000,
42,30,4990000,
42,30,5000000,0.3418000042438507
42,40,1,0.0
42,40,10000,
42,40,20000,
42,40,30000,
42,40,40000,
42,40,50000,
42,40,60000,
42,40,70000,
42,40,80000,
42,40,90000,
42,40,100000,0.00039999998989515007
42,40,110000,
42,40,120000,
42,40,130000,
42,40,140000,
42,40,150000,
42,40,160000,
42,40,170000,
42,40,180000,
42,40,190000,
42,40,200000,0.014600000344216824
42,40,210000,
42,40,220000,
42,40,230000,
42,40,240000,
42,40,250000,
42,40,260000,
42,40,270000,
42,40,280000,
42,40,290000,
42,40,300000,0.05249999836087227
42,40,310000,
42,40,320000,
42,40,330000,
42,40,340000,
42,40,350000,
42,40,360000,
42,40,370000,
42,40,380000,
42,40,390000,
42,40,400000,0.08060000091791153
42,40,410000,
42,40,420000,
42,40,430000,
42,40,440000,
42,40,450000,
42,40,460000,
42,40,470000,
42,40,480000,
42,40,490000,
42,40,500000,0.11400000005960464
42,40,510000,
42,40,520000,
42,40,530000,
42,40,540000,
42,40,550000,
42,40,560000,
42,40,570000,
42,40,580000,
42,40,590000,
42,40,600000,0.15539999306201935
42,40,610000,
42,40,620000,
42,40,630000,
42,40,640000,
42,40,650000,
42,40,660000,
42,40,670000,
42,40,680000,
42,40,690000,
42,40,700000,0.19030000269412994
42,40,710000,
42,40,720000,
42,40,730000,
42,40,740000,
42,40,750000,
42,40,760000,
42,40,770000,
42,40,780000,
42,40,790000,
42,40,800000,0.21199999749660492
42,40,810000,
42,40,820000,
42,40,830000,
42,40,840000,
42,40,850000,
42,40,860000,
42,40,870000,
42,40,880000,
42,40,890000,
42,40,900000,0.23909999430179596
42,40,910000,
42,40,920000,
42,40,930000,
42,40,940000,
42,40,950000,
42,40,960000,
42,40,970000,
42,40,980000,
42,40,990000,
42,40,1000000,0.2705000042915344
42,40,1010000,
42,40,1020000,
42,40,1030000,
42,40,1040000,
42,40,1050000,
42,40,1060000,
42,40,1070000,
42,40,1080000,
42,40,1090000,
42,40,1100000,0.2906000018119812
42,40,1110000,
42,40,1120000,
42,40,1130000,
42,40,1140000,
42,40,1150000,
42,40,1160000,
42,40,1170000,
42,40,1180000,
42,40,1190000,
42,40,1200000,0.3203999996185303
42,40,1210000,
42,40,1220000,
42,40,1230000,
42,40,1240000,
42,40,1250000,
42,40,1260000,
42,40,1270000,
42,40,1280000,
42,40,1290000,
42,40,1300000,0.33899998664855957
42,40,1310000,
42,40,1320000,
42,40,1330000,
42,40,1340000,
42,40,1350000,
42,40,1360000,
42,40,1370000,
42,40,1380000,
42,40,1390000,
42,40,1400000,0.3723999857902527
42,40,1410000,
42,40,1420000,
42,40,1430000,
42,40,1440000,
42,40,1450000,
42,40,1460000,
42,40,1470000,
42,40,1480000,
42,40,1490000,
42,40,1500000,0.3741999864578247
42,40,1510000,
42,40,1520000,
42,40,1530000,
42,40,1540000,
42,40,1550000,
42,40,1560000,
42,40,1570000,
42,40,1580000,
42,40,1590000,
42,40,1600000,0.4101000130176544
42,40,1610000,
42,40,1620000,
42,40,1630000,
42,40,1640000,
42,40,1650000,
42,40,1660000,
42,40,1670000,
42,40,1680000,
42,40,1690000,
42,40,1700000,0.40799999237060547
42,40,1710000,
42,40,1720000,
42,40,1730000,
42,40,1740000,
42,40,1750000,
42,40,1760000,
42,40,1770000,
42,40,1780000,
42,40,1790000,
42,40,1800000,0.41589999198913574
42,40,1810000,
42,40,1820000,
42,40,1830000,
42,40,1840000,
42,40,1850000,
42,40,1860000,
42,40,1870000,
42,40,1880000,
42,40,1890000,
42,40,1900000,0.43389999866485596
42,40,1910000,
42,40,1920000,
42,40,1930000,
42,40,1940000,
42,40,1950000,
42,40,1960000,
42,40,1970000,
42,40,1980000,
42,40,1990000,
42,40,2000000,0.451200008392334
42,40,2010000,
42,40,2020000,
42,40,2030000,
42,40,2040000,
42,40,2050000,
42,40,2060000,
42,40,2070000,
42,40,2080000,
42,40,2090000,
42,40,2100000,0.4634000062942505
42,40,2110000,
42,40,2120000,
42,40,2130000,
42,40,2140000,
42,40,2150000,
42,40,2160000,
42,40,2170000,
42,40,2180000,
42,40,2190000,
42,40,2200000,0.4787999987602234
42,40,2210000,
42,40,2220000,
42,40,2230000,
42,40,2240000,
42,40,2250000,
42,40,2260000,
42,40,2270000,
42,40,2280000,
42,40,2290000,
42,40,2300000,0.4867999851703644
42,40,2310000,
42,40,2320000,
42,40,2330000,
42,40,2340000,
42,40,2350000,
42,40,2360000,
42,40,2370000,
42,40,2380000,
42,40,2390000,
42,40,2400000,0.5117999911308289
42,40,2410000,
42,40,2420000,
42,40,2430000,
42,40,2440000,
42,40,2450000,
42,40,2460000,
42,40,2470000,
42,40,2480000,
42,40,2490000,
42,40,2500000,0.5115000009536743
42,40,2510000,
42,40,2520000,
42,40,2530000,
42,40,2540000,
42,40,2550000,
42,40,2560000,
42,40,2570000,
42,40,2580000,
42,40,2590000,
42,40,2600000,0.5116000175476074
42,40,2610000,
42,40,2620000,
42,40,2630000,
42,40,2640000,
42,40,2650000,
42,40,2660000,
42,40,2670000,
42,40,2680000,
42,40,2690000,
42,40,2700000,0.5217000246047974
42,40,2710000,
42,40,2720000,
42,40,2730000,
42,40,2740000,
42,40,2750000,
42,40,2760000,
42,40,2770000,
42,40,2780000,
42,40,2790000,
42,40,2800000,0.5340999960899353
42,40,2810000,
42,40,2820000,
42,40,2830000,
42,40,2840000,
42,40,2850000,
42,40,2860000,
42,40,2870000,
42,40,2880000,
42,40,2890000,
42,40,2900000,0.5393000245094299
42,40,2910000,
42,40,2920000,
42,40,2930000,
42,40,2940000,
42,40,2950000,
42,40,2960000,
42,40,2970000,
42,40,2980000,
42,40,2990000,
42,40,3000000,0.5394999980926514
42,40,3010000,
42,40,3020000,
42,40,3030000,
42,40,3040000,
42,40,3050000,
42,40,3060000,
42,40,3070000,
42,40,3080000,
42,40,3090000,
42,40,3100000,0.5605999827384949
42,40,3110000,
42,40,3120000,
42,40,3130000,
42,40,3140000,
42,40,3150000,
42,40,3160000,
42,40,3170000,
42,40,3180000,
42,40,3190000,
42,40,3200000,0.5458999872207642
42,40,3210000,
42,40,3220000,
42,40,3230000,
42,40,3240000,
42,40,3250000,
42,40,3260000,
42,40,3270000,
42,40,3280000,
42,40,3290000,
42,40,3300000,0.5633000135421753
42,40,3310000,
42,40,3320000,
42,40,3330000,
42,40,3340000,
42,40,3350000,
42,40,3360000,
42,40,3370000,
42,40,3380000,
42,40,3390000,
42,40,3400000,0.5835999846458435
42,40,3410000,
42,40,3420000,
42,40,3430000,
42,40,3440000,
42,40,3450000,
42,40,3460000,
42,40,3470000,
42,40,3480000,
42,40,3490000,
42,40,3500000,0.5687000155448914
42,40,3510000,
42,40,3520000,
42,40,3530000,
42,40,3540000,
42,40,3550000,
42,40,3560000,
42,40,3570000,
42,40,3580000,
42,40,3590000,
42,40,3600000,0.5752000212669373
42,40,3610000,
42,40,3620000,
42,40,3630000,
42,40,3640000,
42,40,3650000,
42,40,3660000,
42,40,3670000,
42,40,3680000,
42,40,3690000,
42,40,3700000,0.580299973487854
42,40,3710000,
42,40,3720000,
42,40,3730000,
42,40,3740000,
42,40,3750000,
42,40,3760000,
42,40,3770000,
42,40,3780000,
42,40,3790000,
42,40,3800000,0.6003000140190125
42,40,3810000,
42,40,3820000,
42,40,3830000,
42,40,3840000,
42,40,3850000,
42,40,3860000,
42,40,3870000,
42,40,3880000,
42,40,3890000,
42,40,3900000,0.5913000106811523
42,40,3910000,
42,40,3920000,
42,40,3930000,
42,40,3940000,
42,40,3950000,
42,40,3960000,
42,40,3970000,
42,40,3980000,
42,40,3990000,
42,40,4000000,0.5892000198364258
42,40,4010000,
42,40,4020000,
42,40,4030000,
42,40,4040000,
42,40,4050000,
42,40,4060000,
42,40,4070000,
42,40,4080000,
42,40,4090000,
42,40,4100000,0.5885000228881836
42,40,4110000,
42,40,4120000,
42,40,4130000,
42,40,4140000,
42,40,4150000,
42,40,4160000,
42,40,4170000,
42,40,4180000,
42,40,4190000,
42,40,4200000,0.5864999890327454
42,40,4210000,
42,40,4220000,
42,40,4230000,
42,40,4240000,
42,40,4250000,
42,40,4260000,
42,40,4270000,
42,40,4280000,
42,40,4290000,
42,40,4300000,0.5806999802589417
42,40,4310000,
42,40,4320000,
42,40,4330000,
42,40,4340000,
42,40,4350000,
42,40,4360000,
42,40,4370000,
42,40,4380000,
42,40,4390000,
42,40,4400000,0.5954999923706055
42,40,4410000,
42,40,4420000,
42,40,4430000,
42,40,4440000,
42,40,4450000,
42,40,4460000,
42,40,4470000,
42,40,4480000,
42,40,4490000,
42,40,4500000,0.5964000225067139
42,40,4510000,
42,40,4520000,
42,40,4530000,
42,40,4540000,
42,40,4550000,
42,40,4560000,
42,40,4570000,
42,40,4580000,
42,40,4590000,
42,40,4600000,0.6046000123023987
42,40,4610000,
42,40,4620000,
42,40,4630000,
42,40,4640000,
42,40,4650000,
42,40,4660000,
42,40,4670000,
42,40,4680000,
42,40,4690000,
42,40,4700000,0.5992000102996826
42,40,4710000,
42,40,4720000,
42,40,4730000,
42,40,4740000,
42,40,4750000,
42,40,4760000,
42,40,4770000,
42,40,4780000,
42,40,4790000,
42,40,4800000,0.6060000061988831
42,40,4810000,
42,40,4820000,
42,40,4830000,
42,40,4840000,
42,40,4850000,
42,40,4860000,
42,40,4870000,
42,40,4880000,
42,40,4890000,
42,40,4900000,0.6080999970436096
42,40,4910000,
42,40,4920000,
42,40,4930000,
42,40,4940000,
42,40,4950000,
42,40,4960000,
42,40,4970000,
42,40,4980000,
42,40,4990000,
42,40,5000000,0.6093999743461609
42,50,1,0.0
42,50,10000,
42,50,20000,
42,50,30000,
42,50,40000,
42,50,50000,
42,50,60000,
42,50,70000,
42,50,80000,
42,50,90000,
42,50,100000,0.000699999975040555
42,50,110000,
42,50,120000,
42,50,130000,
42,50,140000,
42,50,150000,
42,50,160000,
42,50,170000,
42,50,180000,
42,50,190000,
42,50,200000,0.02019999921321869
42,50,210000,
42,50,220000,
42,50,230000,
42,50,240000,
42,50,250000,
42,50,260000,
42,50,270000,
42,50,280000,
42,50,290000,
42,50,300000,0.06480000168085098
42,50,310000,
42,50,320000,
42,50,330000,
42,50,340000,
42,50,350000,
42,50,360000,
42,50,370000,
42,50,380000,
42,50,390000,
42,50,400000,0.10849999636411667
42,50,410000,
42,50,420000,
42,50,430000,
42,50,440000,
42,50,450000,
42,50,460000,
42,50,470000,
42,50,480000,
42,50,490000,
42,50,500000,0.1574999988079071
42,50,510000,
42,50,520000,
42,50,530000,
42,50,540000,
42,50,550000,
42,50,560000,
42,50,570000,
42,50,580000,
42,50,590000,
42,50,600000,0.19040000438690186
42,50,610000,
42,50,620000,
42,50,630000,
42,50,640000,
42,50,650000,
42,50,660000,
42,50,670000,
42,50,680000,
42,50,690000,
42,50,700000,0.23340000212192535
42,50,710000,
42,50,720000,
42,50,730000,
42,50,740000,
42,50,750000,
42,50,760000,
42,50,770000,
42,50,780000,
42,50,790000,
42,50,800000,0.2752000093460083
42,50,810000,
42,50,820000,
42,50,830000,
42,50,840000,
42,50,850000,
42,50,860000,
42,50,870000,
42,50,880000,
42,50,890000,
42,50,900000,0.3093999922275543
42,50,910000,
42,50,920000,
42,50,930000,
42,50,940000,
42,50,950000,
42,50,960000,
42,50,970000,
42,50,980000,
42,50,990000,
42,50,1000000,0.3474000096321106
42,50,1010000,
42,50,1020000,
42,50,1030000,
42,50,1040000,
42,50,1050000,
42,50,1060000,
42,50,1070000,
42,50,1080000,
42,50,1090000,
42,50,1100000,0.3720000088214874
42,50,1110000,
42,50,1120000,
42,50,1130000,
42,50,1140000,
42,50,1150000,
42,50,1160000,
42,50,1170000,
42,50,1180000,
42,50,1190000,
42,50,1200000,0.397599995136261
42,50,1210000,
42,50,1220000,
42,50,1230000,
42,50,1240000,
42,50,1250000,
42,50,1260000,
42,50,1270000,
42,50,1280000,
42,50,1290000,
42,50,1300000,0.43689998984336853
42,50,1310000,
42,50,1320000,
42,50,1330000,
42,50,1340000,
42,50,1350000,
42,50,1360000,
42,50,1370000,
42,50,1380000,
42,50,1390000,
42,50,1400000,0.48570001125335693
42,50,1410000,
42,50,1420000,
42,50,1430000,
42,50,1440000,
42,50,1450000,
42,50,1460000,
42,50,1470000,
42,50,1480000,
42,50,1490000,
42,50,1500000,0.5027999877929688
42,50,1510000,
42,50,1520000,
42,50,1530000,
42,50,1540000,
42,50,1550000,
42,50,1560000,
42,50,1570000,
42,50,1580000,
42,50,1590000,
42,50,1600000,0.5131000280380249
42,50,1610000,
42,50,1620000,
42,50,1630000,
42,50,1640000,
42,50,1650000,
42,50,1660000,
42,50,1670000,
42,50,1680000,
42,50,1690000,
42,50,1700000,0.5590000152587891
42,50,1710000,
42,50,1720000,
42,50,1730000,
42,50,1740000,
42,50,1750000,
42,50,1760000,
42,50,1770000,
42,50,1780000,
42,50,1790000,
42,50,1800000,0.5591999888420105
42,50,1810000,
42,50,1820000,
42,50,1830000,
42,50,1840000,
42,50,1850000,
42,50,1860000,
42,50,1870000,
42,50,1880000,
42,50,1890000,
42,50,1900000,0.5949000120162964
42,50,1910000,
42,50,1920000,
42,50,1930000,
42,50,1940000,
42,50,1950000,
42,50,1960000,
42,50,1970000,
42,50,1980000,
42,50,1990000,
42,50,2000000,0.5996999740600586
42,50,2010000,
42,50,2020000,
42,50,2030000,
42,50,2040000,
42,50,2050000,
42,50,2060000,
42,50,2070000,
42,50,2080000,
42,50,2090000,
42,50,2100000,0.6190999746322632
42,50,2110000,
42,50,2120000,
42,50,2130000,
42,50,2140000,
42,50,2150000,
42,50,2160000,
42,50,2170000,
42,50,2180000,
42,50,2190000,
42,50,2200000,0.6227999925613403
42,50,2210000,
42,50,2220000,
42,50,2230000,
42,50,2240000,
42,50,2250000,
42,50,2260000,
42,50,2270000,
42,50,2280000,
42,50,2290000,
42,50,2300000,0.6414999961853027
42,50,2310000,
42,50,2320000,
42,50,2330000,
42,50,2340000,
42,50,2350000,
42,50,2360000,
42,50,2370000,
42,50,2380000,
42,50,2390000,
42,50,2400000,0.6607000231742859
42,50,2410000,
42,50,2420000,
42,50,2430000,
42,50,2440000,
42,50,2450000,
42,50,2460000,
42,50,2470000,
42,50,2480000,
42,50,2490000,
42,50,2500000,0.6638000011444092
42,50,2510000,
42,50,2520000,
42,50,2530000,
42,50,2540000,
42,50,2550000,
42,50,2560000,
42,50,2570000,
42,50,2580000,
42,50,2590000,
42,50,2600000,0.6754999756813049
42,50,2610000,
42,50,2620000,
42,50,2630000,
42,50,2640000,
42,50,2650000,
42,50,2660000,
42,50,2670000,
42,50,2680000,
42,50,2690000,
42,50,2700000,0.6884999871253967
42,50,2710000,
42,50,2720000,
42,50,2730000,
42,50,2740000,
42,50,2750000,
42,50,2760000,
42,50,2770000,
42,50,2780000,
42,50,2790000,
42,50,2800000,0.7023000121116638
42,50,2810000,
42,50,2820000,
42,50,2830000,
42,50,2840000,
42,50,2850000,
42,50,2860000,
42,50,2870000,
42,50,2880000,
42,50,2890000,
42,50,2900000,0.695900022983551
42,50,2910000,
42,50,2920000,
42,50,2930000,
42,50,2940000,
42,50,2950000,
42,50,2960000,
42,50,2970000,
42,50,2980000,
42,50,2990000,
42,50,3000000,0.715399980545044
42,50,3010000,
42,50,3020000,
42,50,3030000,
42,50,3040000,
42,50,3050000,
42,50,3060000,
42,50,3070000,
42,50,3080000,
42,50,3090000,
42,50,3100000,0.7185999751091003
42,50,3110000,
42,50,3120000,
42,50,3130000,
42,50,3140000,
42,50,3150000,
42,50,3160000,
42,50,3170000,
42,50,3180000,
42,50,3190000,
42,50,3200000,0.7192999720573425
42,50,3210000,
42,50,3220000,
42,50,3230000,
42,50,3240000,
42,50,3250000,
42,50,3260000,
42,50,3270000,
42,50,3280000,
42,50,3290000,
42,50,3300000,0.7228999733924866
42,50,3310000,
42,50,3320000,
42,50,3330000,
42,50,3340000,
42,50,3350000,
42,50,3360000,
42,50,3370000,
42,50,3380000,
42,50,3390000,
42,50,3400000,0.7264999747276306
42,50,3410000,
42,50,3420000,
42,50,3430000,
42,50,3440000,
42,50,3450000,
42,50,3460000,
42,50,3470000,
42,50,3480000,
42,50,3490000,
42,50,3500000,0.7318000197410583
42,50,3510000,
42,50,3520000,
42,50,3530000,
42,50,3540000,
42,50,3550000,
42,50,3560000,
42,50,3570000,
42,50,3580000,
42,50,3590000,
42,50,3600000,0.7247999906539917
42,50,3610000,
42,50,3620000,
42,50,3630000,
42,50,3640000,
42,50,3650000,
42,50,3660000,
42,50,3670000,
42,50,3680000,
42,50,3690000,
42,50,3700000,0.75
42,50,3710000,
42,50,3720000,
42,50,3730000,
42,50,3740000,
42,50,3750000,
42,50,3760000,
42,50,3770000,
42,50,3780000,
42,50,3790000,
42,50,3800000,0.7479000091552734
42,50,3810000,
42,50,3820000,
42,50,3830000,
42,50,3840000,
42,50,3850000,
42,50,3860000,
42,50,3870000,
42,50,3880000,
42,50,3890000,
42,50,3900000,0.7544999718666077
42,50,3910000,
42,50,3920000,
42,50,3930000,
42,50,3940000,
42,50,3950000,
42,50,3960000,
42,50,3970000,
42,50,3980000,
42,50,3990000,
42,50,4000000,0.7450000047683716
42,50,4010000,
42,50,4020000,
42,50,4030000,
42,50,4040000,
42,50,4050000,
42,50,4060000,
42,50,4070000,
42,50,4080000,
42,50,4090000,
42,50,4100000,0.7505999803543091
42,50,4110000,
42,50,4120000,
42,50,4130000,
42,50,4140000,
42,50,4150000,
42,50,4160000,
42,50,4170000,
42,50,4180000,
42,50,4190000,
42,50,4200000,0.7400000095367432
42,50,4210000,
42,50,4220000,
42,50,4230000,
42,50,4240000,
42,50,4250000,
42,50,4260000,
42,50,4270000,
42,50,4280000,
42,50,4290000,
42,50,4300000,0.7497000098228455
42,50,4310000,
42,50,4320000,
42,50,4330000,
42,50,4340000,
42,50,4350000,
42,50,4360000,
42,50,4370000,
42,50,4380000,
42,50,4390000,
42,50,4400000,0.7501999735832214
42,50,4410000,
42,50,4420000,
42,50,4430000,
42,50,4440000,
42,50,4450000,
42,50,4460000,
42,50,4470000,
42,50,4480000,
42,50,4490000,
42,50,4500000,0.7555000185966492
42,50,4510000,
42,50,4520000,
42,50,4530000,
42,50,4540000,
42,50,4550000,
42,50,4560000,
42,50,4570000,
42,50,4580000,
42,50,4590000,
42,50,4600000,0.7601000070571899
42,50,4610000,
42,50,4620000,
42,50,4630000,
42,50,4640000,
42,50,4650000,
42,50,4660000,
42,50,4670000,
42,50,4680000,
42,50,4690000,
42,50,4700000,0.7595000267028809
42,50,4710000,
42,50,4720000,
42,50,4730000,
42,50,4740000,
42,50,4750000,
42,50,4760000,
42,50,4770000,
42,50,4780000,
42,50,4790000,
42,50,4800000,0.754800021648407
42,50,4810000,
42,50,4820000,
42,50,4830000,
42,50,4840000,
42,50,4850000,
42,50,4860000,
42,50,4870000,
42,50,4880000,
42,50,4890000,
42,50,4900000,0.7662000060081482
42,50,4910000,
42,50,4920000,
42,50,4930000,
42,50,4940000,
42,50,4950000,
42,50,4960000,
42,50,4970000,
42,50,4980000,
42,50,4990000,
42,50,5000000,0.7578999996185303
42,60,1,0.0
42,60,10000,
42,60,20000,
42,60,30000,
42,60,40000,
42,60,50000,
42,60,60000,
42,60,70000,
42,60,80000,
42,60,90000,
42,60,100000,0.0017000000225380063
42,60,110000,
42,60,120000,
42,60,130000,
42,60,140000,
42,60,150000,
42,60,160000,
42,60,170000,
42,60,180000,
42,60,190000,
42,60,200000,0.025299999862909317
42,60,210000,
42,60,220000,
42,60,230000,
42,60,240000,
42,60,250000,
42,60,260000,
42,60,270000,
42,60,280000,
42,60,290000,
42,60,300000,0.06700000166893005
42,60,310000,
42,60,320000,
42,60,330000,
42,60,340000,
42,60,350000,
42,60,360000,
42,60,370000,
42,60,380000,
42,60,390000,
42,60,400000,0.11060000211000443
42,60,410000,
42,60,420000,
42,60,430000,
42,60,440000,
42,60,450000,
42,60,460000,
42,60,470000,
42,60,480000,
42,60,490000,
42,60,500000,0.14180000126361847
42,60,510000,
42,60,520000,
42,60,530000,
42,60,540000,
42,60,550000,
42,60,560000,
42,60,570000,
42,60,580000,
42,60,590000,
42,60,600000,0.1851000040769577
42,60,610000,
42,60,620000,
42,60,630000,
42,60,640000,
42,60,650000,
42,60,660000,
42,60,670000,
42,60,680000,
42,60,690000,
42,60,700000,0.23739999532699585
42,60,710000,
42,60,720000,
42,60,730000,
42,60,740000,
42,60,750000,
42,60,760000,
42,60,770000,
42,60,780000,
42,60,790000,
42,60,800000,0.2892000079154968
42,60,810000,
42,60,820000,
42,60,830000,
42,60,840000,
42,60,850000,
42,60,860000,
42,60,870000,
42,60,880000,
42,60,890000,
42,60,900000,0.31200000643730164
42,60,910000,
42,60,920000,
42,60,930000,
42,60,940000,
42,60,950000,
42,60,960000,
42,60,970000,
42,60,980000,
42,60,990000,
42,60,1000000,0.3626999855041504
42,60,1010000,
42,60,1020000,
42,60,1030000,
42,60,1040000,
42,60,1050000,
42,60,1060000,
42,60,1070000,
42,60,1080000,
42,60,1090000,
42,60,1100000,0.3984000086784363
42,60,1110000,
42,60,1120000,
42,60,1130000,
42,60,1140000,
42,60,1150000,
42,60,1160000,
42,60,1170000,
42,60,1180000,
42,60,1190000,
42,60,1200000,0.4487999975681305
42,60,1210000,
42,60,1220000,
42,60,1230000,
42,60,1240000,
42,60,1250000,
42,60,1260000,
42,60,1270000,
42,60,1280000,
42,60,1290000,
42,60,1300000,0.4749999940395355
42,60,1310000,
42,60,1320000,
42,60,1330000,
42,60,1340000,
42,60,1350000,
42,60,1360000,
42,60,1370000,
42,60,1380000,
42,60,1390000,
42,60,1400000,0.5115000009536743
42,60,1410000,
42,60,1420000,
42,60,1430000,
42,60,1440000,
42,60,1450000,
42,60,1460000,
42,60,1470000,
42,60,1480000,
42,60,1490000,
42,60,1500000,0.550000011920929
42,60,1510000,
42,60,1520000,
42,60,1530000,
42,60,1540000,
42,60,1550000,
42,60,1560000,
42,60,1570000,
42,60,1580000,
42,60,1590000,
42,60,1600000,0.5910999774932861
42,60,1610000,
42,60,1620000,
42,60,1630000,
42,60,1640000,
42,60,1650000,
42,60,1660000,
42,60,1670000,
42,60,1680000,
42,60,1690000,
42,60,1700000,0.5996000170707703
42,60,1710000,
42,60,1720000,
42,60,1730000,
42,60,1740000,
42,60,1750000,
42,60,1760000,
42,60,1770000,
42,60,1780000,
42,60,1790000,
42,60,1800000,0.6226000189781189
42,60,1810000,
42,60,1820000,
42,60,1830000,
42,60,1840000,
42,60,1850000,
42,60,1860000,
42,60,1870000,
42,60,1880000,
42,60,1890000,
42,60,1900000,0.6520000100135803
42,60,1910000,
42,60,1920000,
42,60,1930000,
42,60,1940000,
42,60,1950000,
42,60,1960000,
42,60,1970000,
42,60,1980000,
42,60,1990000,
42,60,2000000,0.678600013256073
42,60,2010000,
42,60,2020000,
42,60,2030000,
42,60,2040000,
42,60,2050000,
42,60,2060000,
